,Unnamed: 0.1,Unnamed: 0,date,district,n_battles,n_explosions,n_protests,n_riots,n_strategicdev,n_violcivilians,n_conflict_total
2202,2202,2202,2018-11-01,Qoryooley,1.0,,,,,,1.0
2203,2203,2203,2018-12-01,Qoryooley,,,,,,1.0,1.0
2204,2204,2204,2019-01-01,Qoryooley,3.0,1.0,,,1.0,,5.0
2205,2205,2205,2019-02-01,Qoryooley,4.0,,,,,1.0,5.0
2206,2206,2206,2019-03-01,Qoryooley,3.0,,,,,,3.0
2207,2207,2207,2019-04-01,Qoryooley,4.0,,,,,1.0,5.0
2208,2208,2208,2019-05-01,Qoryooley,5.0,,,,,,5.0
2209,2209,2209,2019-06-01,Qoryooley,4.0,,,,,1.0,5.0
2210,2210,2210,2019-07-01,Qoryooley,5.0,,,,,,5.0
2211,2211,2211,2019-08-01,Qoryooley,3.0,1.0,,,,1.0,5.0
2212,2212,2212,2019-09-01,Qoryooley,4.0,4.0,,,,2.0,10.0
2213,2213,2213,2019-10-01,Qoryooley,1.0,1.0,,,,,2.0
2214,2214,2214,2019-11-01,Qoryooley,5.0,3.0,,,,,8.0
2215,2215,2215,2019-12-01,Qoryooley,3.0,,,,,1.0,4.0
2216,2216,2216,2020-01-01,Qoryooley,6.0,,,,,,6.0
2217,2217,2217,2020-02-01,Qoryooley,2.0,,,,,,2.0
2218,2218,2218,2020-03-01,Qoryooley,1.0,,,,,,1.0
2219,2219,2219,2020-04-01,Qoryooley,2.0,,,,,,2.0
2220,2220,2220,2020-05-01,Qoryooley,6.0,,,,,1.0,7.0
2221,2221,2221,2020-06-01,Qoryooley,5.0,,,,,1.0,6.0
2222,2222,2222,2020-07-01,Qoryooley,4.0,2.0,,,,,6.0
2223,2223,2223,2020-08-01,Qoryooley,8.0,2.0,,,,1.0,11.0
2224,2224,2224,2020-09-01,Qoryooley,6.0,1.0,,,,,7.0
2225,2225,2225,2020-10-01,Qoryooley,1.0,,,,,,1.0
2226,2226,2226,2020-11-01,Qoryooley,2.0,,,,,,2.0
2227,2227,2227,2020-12-01,Qoryooley,4.0,,,,,,4.0
2228,2228,2228,2021-01-01,Qoryooley,4.0,,,,,,4.0
2229,2229,2229,2021-02-01,Qoryooley,1.0,,,,,,1.0
2230,2230,2230,2021-03-01,Qoryooley,3.0,,,,,,3.0
2231,2231,2231,2021-04-01,Qoryooley,6.0,1.0,,,,,7.0
2232,2232,2232,2021-05-01,Qoryooley,3.0,,,,,,3.0
2233,2233,2233,2021-06-01,Qoryooley,3.0,1.0,,,1.0,,5.0
2234,2234,2234,2021-07-01,Qoryooley,1.0,1.0,,,,,2.0
2235,2235,2235,2021-08-01,Qoryooley,1.0,,,,,,1.0
2236,2236,2236,2021-09-01,Qoryooley,3.0,,,,,,3.0
2237,2237,2237,2021-10-01,Qoryooley,1.0,,,,,,1.0
2238,2238,2238,2016-10-01,Rab Dhuure,,,,,,1.0,1.0
2239,2239,2239,2017-01-01,Rab Dhuure,,,,,1.0,,1.0
2240,2240,2240,2017-07-01,Rab Dhuure,1.0,,,,1.0,,2.0
2241,2241,2241,2017-10-01,Rab Dhuure,2.0,1.0,,,2.0,,5.0
2242,2242,2242,2018-12-01,Rab Dhuure,1.0,2.0,,,2.0,,5.0
2243,2243,2243,2019-07-01,Rab Dhuure,1.0,,,,,,1.0
2244,2244,2244,2019-09-01,Rab Dhuure,1.0,,,,,,1.0
2245,2245,2245,2020-06-01,Rab Dhuure,,,,,1.0,,1.0
2246,2246,2246,2020-08-01,Rab Dhuure,,,,,,1.0,1.0
2247,2247,2247,2021-03-01,Rab Dhuure,,,,,,1.0,1.0
2248,2248,2248,2016-10-01,Saakow,,,,,,1.0,1.0
2249,2249,2249,2017-06-01,Saakow,,1.0,,,,,1.0
2250,2250,2250,2017-10-01,Saakow,,1.0,,,,,1.0
2251,2251,2251,2018-02-01,Saakow,1.0,,,,,,1.0
2252,2252,2252,2018-07-01,Saakow,,1.0,,,,1.0,2.0
2253,2253,2253,2018-09-01,Saakow,,1.0,,,,,1.0
2254,2254,2254,2018-10-01,Saakow,,,,,,1.0,1.0
2255,2255,2255,2019-07-01,Saakow,,,,,,2.0,2.0
2256,2256,2256,2019-08-01,Saakow,1.0,2.0,,,,,3.0
2257,2257,2257,2019-12-01,Saakow,,1.0,,,,,1.0
2258,2258,2258,2020-02-01,Saakow,,1.0,,,,,1.0
2259,2259,2259,2020-04-01,Saakow,,1.0,,,,,1.0
2260,2260,2260,2020-06-01,Saakow,2.0,,,,,,2.0
2261,2261,2261,2020-09-01,Saakow,,,,,,1.0,1.0
2262,2262,2262,2020-12-01,Saakow,,1.0,,,,,1.0
2263,2263,2263,2021-02-01,Saakow,,2.0,,,,,2.0
2264,2264,2264,2021-06-01,Saakow,,,,,,1.0,1.0
2265,2265,2265,2017-11-01,Baraawe,1.0,,,,,,1.0
2266,2266,2266,2018-02-01,Baraawe,,,,,1.0,,1.0
2267,2267,2267,2019-08-01,Baraawe,1.0,,,,,,1.0
2268,2268,2268,2019-09-01,Baraawe,,1.0,,,,,1.0
2269,2269,2269,2020-01-01,Baraawe,,,,,,1.0,1.0
2270,2270,2270,2020-08-01,Baraawe,,1.0,,,,,1.0
2271,2271,2271,2020-11-01,Baraawe,1.0,,,,,,1.0
2272,2272,2272,2020-12-01,Baraawe,1.0,,,,,,1.0
2273,2273,2273,2017-07-01,Sheikh,,,1.0,,,,1.0
2274,2274,2274,2018-11-01,Sheikh,1.0,,,,,,1.0
2275,2275,2275,2019-05-01,Sheikh,,1.0,,,,,1.0
2276,2276,2276,2019-12-01,Sheikh,,,,1.0,,,1.0
2277,2277,2277,2021-09-01,Sheikh,1.0,,,,,,1.0
2278,2278,2278,2017-08-01,Taleex,2.0,,,,,,2.0
2279,2279,2279,2017-11-01,Taleex,,,,,,1.0,1.0
2280,2280,2280,2017-12-01,Taleex,1.0,,,,,,1.0
2281,2281,2281,2018-05-01,Taleex,,,,,1.0,,1.0
2282,2282,2282,2018-07-01,Taleex,1.0,,,,,,1.0
2283,2283,2283,2018-09-01,Taleex,1.0,,,,,,1.0
2284,2284,2284,2018-12-01,Taleex,,,,,1.0,,1.0
2285,2285,2285,2016-10-01,Tayeeglow,,,,,1.0,2.0,3.0
2286,2286,2286,2016-11-01,Tayeeglow,3.0,,,,,,3.0
2287,2287,2287,2017-01-01,Tayeeglow,1.0,,,,,1.0,2.0
2288,2288,2288,2017-02-01,Tayeeglow,,,,,,1.0,1.0
2289,2289,2289,2017-05-01,Tayeeglow,,,,,,1.0,1.0
2290,2290,2290,2018-04-01,Tayeeglow,1.0,,,,,,1.0
2291,2291,2291,2018-05-01,Tayeeglow,1.0,,,,,,1.0
2292,2292,2292,2018-09-01,Tayeeglow,1.0,,,,1.0,,2.0
2293,2293,2293,2019-01-01,Tayeeglow,,,,,,2.0,2.0
2294,2294,2294,2019-02-01,Tayeeglow,,1.0,,,,,1.0
2295,2295,2295,2019-03-01,Tayeeglow,,,,,1.0,,1.0
2296,2296,2296,2019-05-01,Tayeeglow,1.0,,,,,,1.0
2297,2297,2297,2019-07-01,Tayeeglow,,,,,1.0,,1.0
2298,2298,2298,2019-08-01,Tayeeglow,,,,,,1.0,1.0
2299,2299,2299,2019-09-01,Tayeeglow,,,,,,1.0,1.0
2300,2300,2300,2019-12-01,Tayeeglow,,,,,,1.0,1.0
2301,2301,2301,2020-01-01,Tayeeglow,,,,,1.0,,1.0
2302,2302,2302,2020-02-01,Tayeeglow,1.0,,,,,,1.0
2303,2303,2303,2020-04-01,Tayeeglow,1.0,,,,,1.0,2.0
2304,2304,2304,2020-05-01,Tayeeglow,1.0,,,,,,1.0
2305,2305,2305,2020-07-01,Tayeeglow,,,,,,1.0,1.0
2306,2306,2306,2020-12-01,Tayeeglow,,,,,,1.0,1.0
2307,2307,2307,2021-01-01,Tayeeglow,,1.0,,,,,1.0
2308,2308,2308,2021-08-01,Tayeeglow,1.0,,,,,,1.0
2309,2309,2309,2016-10-01,Waajid,1.0,,,,,,1.0
2310,2310,2310,2016-11-01,Waajid,,1.0,,,,,1.0
2311,2311,2311,2016-12-01,Waajid,3.0,2.0,,,,,5.0
2312,2312,2312,2017-02-01,Waajid,,1.0,,,,,1.0
2313,2313,2313,2017-04-01,Waajid,3.0,,,,1.0,,4.0
2314,2314,2314,2017-07-01,Waajid,,1.0,,,,,1.0
2315,2315,2315,2017-08-01,Waajid,1.0,2.0,,,,2.0,5.0
2316,2316,2316,2017-09-01,Waajid,1.0,,,,,,1.0
2317,2317,2317,2017-10-01,Waajid,3.0,2.0,,,,2.0,7.0
2318,2318,2318,2017-11-01,Waajid,,,,,1.0,1.0,2.0
2319,2319,2319,2017-12-01,Waajid,1.0,,,,,,1.0
2320,2320,2320,2018-01-01,Waajid,1.0,,,,,1.0,2.0
2321,2321,2321,2018-02-01,Waajid,2.0,,,,1.0,,3.0
2322,2322,2322,2018-06-01,Waajid,1.0,,,,,,1.0
2323,2323,2323,2018-07-01,Waajid,1.0,,,,,1.0,2.0
2324,2324,2324,2018-08-01,Waajid,1.0,1.0,,,,1.0,3.0
2325,2325,2325,2019-03-01,Waajid,,1.0,,,,,1.0
2326,2326,2326,2019-04-01,Waajid,1.0,,,,,,1.0
2327,2327,2327,2019-06-01,Waajid,1.0,,,,,,1.0
2328,2328,2328,2019-07-01,Waajid,,1.0,,,,,1.0
2329,2329,2329,2019-12-01,Waajid,1.0,,,,,,1.0
2330,2330,2330,2020-02-01,Waajid,1.0,,,,,,1.0
2331,2331,2331,2020-03-01,Waajid,1.0,,,,,,1.0
2332,2332,2332,2020-05-01,Waajid,,1.0,,,,,1.0
2333,2333,2333,2020-07-01,Waajid,1.0,,,,,1.0,2.0
2334,2334,2334,2020-10-01,Waajid,1.0,1.0,,,,,2.0
2335,2335,2335,2020-11-01,Waajid,3.0,,1.0,,,3.0,7.0
2336,2336,2336,2020-12-01,Waajid,3.0,,,,,,3.0
2337,2337,2337,2021-01-01,Waajid,,,,,,1.0,1.0
2338,2338,2338,2021-02-01,Waajid,,2.0,,,,,2.0
2339,2339,2339,2021-03-01,Waajid,,1.0,,,,,1.0
2340,2340,2340,2021-04-01,Waajid,1.0,,,,,,1.0
2341,2341,2341,2021-05-01,Waajid,2.0,,,,,,2.0
2342,2342,2342,2021-06-01,Waajid,2.0,1.0,,,,,3.0
2343,2343,2343,2021-07-01,Waajid,5.0,,,,,1.0,6.0
2344,2344,2344,2021-08-01,Waajid,5.0,1.0,,,,,6.0
2345,2345,2345,2021-09-01,Waajid,4.0,,,,1.0,,5.0
2346,2346,2346,2016-10-01,Wanla Weyn,2.0,,,,,,2.0
2347,2347,2347,2016-11-01,Wanla Weyn,1.0,,,,,1.0,2.0
2348,2348,2348,2016-12-01,Wanla Weyn,1.0,3.0,,,,,4.0
2349,2349,2349,2017-01-01,Wanla Weyn,,,,,1.0,,1.0
2350,2350,2350,2017-02-01,Wanla Weyn,2.0,2.0,,,,,4.0
2351,2351,2351,2017-03-01,Wanla Weyn,1.0,,,,,1.0,2.0
2352,2352,2352,2017-04-01,Wanla Weyn,,4.0,,,,1.0,5.0
2353,2353,2353,2017-05-01,Wanla Weyn,4.0,1.0,,,,3.0,8.0
2354,2354,2354,2017-07-01,Wanla Weyn,1.0,,,,,,1.0
2355,2355,2355,2017-08-01,Wanla Weyn,3.0,,,,1.0,,4.0
2356,2356,2356,2017-09-01,Wanla Weyn,1.0,,,,,,1.0
2357,2357,2357,2017-10-01,Wanla Weyn,,1.0,,,,,1.0
2358,2358,2358,2017-11-01,Wanla Weyn,4.0,2.0,,,,,6.0
2359,2359,2359,2017-12-01,Wanla Weyn,,,,,1.0,,1.0
2360,2360,2360,2018-01-01,Wanla Weyn,1.0,,,,1.0,1.0,3.0
2361,2361,2361,2018-02-01,Wanla Weyn,,1.0,,,,,1.0
2362,2362,2362,2018-03-01,Wanla Weyn,,,,,,2.0,2.0
2363,2363,2363,2018-04-01,Wanla Weyn,2.0,1.0,,,,1.0,4.0
2364,2364,2364,2018-05-01,Wanla Weyn,1.0,1.0,,,1.0,1.0,4.0
2365,2365,2365,2018-06-01,Wanla Weyn,2.0,1.0,,,,,3.0
2366,2366,2366,2018-07-01,Wanla Weyn,,,,,,1.0,1.0
2367,2367,2367,2018-08-01,Wanla Weyn,,4.0,,,,,4.0
2368,2368,2368,2018-09-01,Wanla Weyn,1.0,,,,,,1.0
2369,2369,2369,2018-10-01,Wanla Weyn,1.0,4.0,2.0,,1.0,1.0,9.0
2370,2370,2370,2018-11-01,Wanla Weyn,1.0,,,,,1.0,2.0
2371,2371,2371,2018-12-01,Wanla Weyn,2.0,1.0,,,,1.0,4.0
2372,2372,2372,2019-01-01,Wanla Weyn,,2.0,,,,,2.0
2373,2373,2373,2019-02-01,Wanla Weyn,,1.0,,,,1.0,2.0
2374,2374,2374,2019-03-01,Wanla Weyn,3.0,,,,,,3.0
2375,2375,2375,2019-04-01,Wanla Weyn,3.0,1.0,,,1.0,,5.0
2376,2376,2376,2019-05-01,Wanla Weyn,,1.0,,,,,1.0
2377,2377,2377,2019-06-01,Wanla Weyn,6.0,2.0,,,,1.0,9.0
2378,2378,2378,2019-07-01,Wanla Weyn,4.0,1.0,,,,,5.0
2379,2379,2379,2019-08-01,Wanla Weyn,1.0,,,,,,1.0
2380,2380,2380,2019-09-01,Wanla Weyn,2.0,,,,,1.0,3.0
2381,2381,2381,2019-10-01,Wanla Weyn,1.0,1.0,,,,1.0,3.0
2382,2382,2382,2019-11-01,Wanla Weyn,3.0,2.0,,,,,5.0
2383,2383,2383,2019-12-01,Wanla Weyn,3.0,1.0,,,,2.0,6.0
2384,2384,2384,2020-01-01,Wanla Weyn,5.0,,,,,,5.0
2385,2385,2385,2020-02-01,Wanla Weyn,1.0,,,,,,1.0
2386,2386,2386,2020-03-01,Wanla Weyn,1.0,1.0,,,,1.0,3.0
2387,2387,2387,2020-04-01,Wanla Weyn,2.0,,,,,4.0,6.0
2388,2388,2388,2020-05-01,Wanla Weyn,1.0,1.0,,,,1.0,3.0
2389,2389,2389,2020-06-01,Wanla Weyn,3.0,1.0,,,,,4.0
2390,2390,2390,2020-08-01,Wanla Weyn,1.0,3.0,,,,,4.0
2391,2391,2391,2020-09-01,Wanla Weyn,1.0,1.0,,,,1.0,3.0
2392,2392,2392,2020-10-01,Wanla Weyn,,,,,,1.0,1.0
2393,2393,2393,2020-11-01,Wanla Weyn,,1.0,,,,,1.0
2394,2394,2394,2020-12-01,Wanla Weyn,2.0,,,,,1.0,3.0
2395,2395,2395,2021-01-01,Wanla Weyn,2.0,1.0,,,1.0,,4.0
2396,2396,2396,2021-02-01,Wanla Weyn,,,,,1.0,1.0,2.0
2397,2397,2397,2021-04-01,Wanla Weyn,,2.0,,,,,2.0
2398,2398,2398,2021-05-01,Wanla Weyn,2.0,,,,,,2.0
2399,2399,2399,2021-09-01,Wanla Weyn,,1.0,,,,,1.0
2400,2400,2400,2016-11-01,Xarardheere,6.0,,,,,,6.0
2401,2401,2401,2016-12-01,Xarardheere,1.0,,,,,2.0,3.0
2402,2402,2402,2017-02-01,Xarardheere,2.0,,,,2.0,,4.0
2403,2403,2403,2017-07-01,Xarardheere,,,,,,1.0,1.0
2404,2404,2404,2018-04-01,Xarardheere,,,,,2.0,,2.0
2405,2405,2405,2018-06-01,Xarardheere,,,,,1.0,,1.0
2406,2406,2406,2018-07-01,Xarardheere,,,,,,3.0,3.0
2407,2407,2407,2018-10-01,Xarardheere,,1.0,,,,1.0,2.0
2408,2408,2408,2018-11-01,Xarardheere,,1.0,,,1.0,,2.0
2409,2409,2409,2019-02-01,Xarardheere,,,,,,1.0,1.0
2410,2410,2410,2019-12-01,Xarardheere,,1.0,,,1.0,,2.0
2411,2411,2411,2020-06-01,Xarardheere,,1.0,,,,,1.0
2412,2412,2412,2020-11-01,Xarardheere,1.0,,,,,,1.0
2413,2413,2413,2021-01-01,Xarardheere,2.0,,,,,,2.0
2414,2414,2414,2021-02-01,Xarardheere,1.0,,,,,,1.0
2415,2415,2415,2021-07-01,Xarardheere,6.0,1.0,,,,,7.0
2416,2416,2416,2021-08-01,Xarardheere,8.0,3.0,,,1.0,,12.0
2417,2417,2417,2016-10-01,Xudun,1.0,,1.0,,,,2.0
2418,2418,2418,2018-05-01,Xudun,1.0,,,,,,1.0
2419,2419,2419,2021-04-01,Xudun,1.0,,,,,,1.0
2420,2420,2420,2021-09-01,Xudun,1.0,,,,,,1.0
2421,2421,2421,2016-10-01,Xudur,2.0,1.0,,,,1.0,4.0
2422,2422,2422,2016-11-01,Xudur,1.0,,,,,,1.0
2423,2423,2423,2016-12-01,Xudur,2.0,,,,,,2.0
2424,2424,2424,2017-01-01,Xudur,3.0,1.0,,,1.0,2.0,7.0
2425,2425,2425,2017-02-01,Xudur,1.0,,,,,,1.0
2426,2426,2426,2017-03-01,Xudur,2.0,,,,,,2.0
2427,2427,2427,2017-04-01,Xudur,1.0,,,,,,1.0
2428,2428,2428,2017-05-01,Xudur,1.0,,,,,,1.0
2429,2429,2429,2017-06-01,Xudur,1.0,,,,1.0,,2.0
2430,2430,2430,2017-07-01,Xudur,3.0,,,,,1.0,4.0
2431,2431,2431,2017-08-01,Xudur,2.0,,,,2.0,,4.0
2432,2432,2432,2017-09-01,Xudur,4.0,,,,1.0,,5.0
2433,2433,2433,2017-10-01,Xudur,7.0,,,,,,7.0
2434,2434,2434,2017-11-01,Xudur,4.0,,,,,,4.0
2435,2435,2435,2017-12-01,Xudur,2.0,1.0,,,,1.0,4.0
2436,2436,2436,2018-01-01,Xudur,1.0,1.0,,,,,2.0
2437,2437,2437,2018-03-01,Xudur,2.0,,,,,,2.0
2438,2438,2438,2018-04-01,Xudur,1.0,,,,,1.0,2.0
2439,2439,2439,2018-05-01,Xudur,1.0,,,,1.0,,2.0
2440,2440,2440,2018-06-01,Xudur,1.0,,,,,1.0,2.0
2441,2441,2441,2018-07-01,Xudur,3.0,,,,,1.0,4.0
2442,2442,2442,2018-08-01,Xudur,3.0,,,,,2.0,5.0
2443,2443,2443,2018-10-01,Xudur,4.0,,1.0,,,,5.0
2444,2444,2444,2018-11-01,Xudur,1.0,,1.0,,,1.0,3.0
2445,2445,2445,2018-12-01,Xudur,2.0,,,,,,2.0
2446,2446,2446,2019-01-01,Xudur,1.0,,,,,,1.0
2447,2447,2447,2019-02-01,Xudur,3.0,,,,,,3.0
2448,2448,2448,2019-03-01,Xudur,1.0,,,,1.0,1.0,3.0
2449,2449,2449,2019-04-01,Xudur,1.0,1.0,1.0,1.0,,,4.0
2450,2450,2450,2019-05-01,Xudur,1.0,,,,,,1.0
2451,2451,2451,2019-06-01,Xudur,4.0,,,,,,4.0
2452,2452,2452,2019-07-01,Xudur,1.0,2.0,,,1.0,1.0,5.0
2453,2453,2453,2019-08-01,Xudur,,1.0,,,1.0,4.0,6.0
2454,2454,2454,2019-09-01,Xudur,4.0,,,,,2.0,6.0
2455,2455,2455,2019-10-01,Xudur,4.0,,,,,,4.0
2456,2456,2456,2020-03-01,Xudur,,1.0,,,,,1.0
2457,2457,2457,2020-04-01,Xudur,2.0,,,,,,2.0
2458,2458,2458,2020-06-01,Xudur,3.0,,,,,,3.0
2459,2459,2459,2020-09-01,Xudur,1.0,1.0,,,,,2.0
2460,2460,2460,2020-10-01,Xudur,2.0,,,,1.0,,3.0
2461,2461,2461,2020-11-01,Xudur,3.0,,,,1.0,,4.0
2462,2462,2462,2020-12-01,Xudur,5.0,1.0,,,2.0,2.0,10.0
2463,2463,2463,2021-01-01,Xudur,3.0,6.0,,,,,9.0
2464,2464,2464,2021-02-01,Xudur,4.0,1.0,,,,,5.0
2465,2465,2465,2021-03-01,Xudur,9.0,,,,,1.0,10.0
2466,2466,2466,2021-04-01,Xudur,8.0,,,,,1.0,9.0
2467,2467,2467,2021-05-01,Xudur,9.0,1.0,,,,2.0,12.0
2468,2468,2468,2021-06-01,Xudur,6.0,1.0,,,3.0,1.0,11.0
2469,2469,2469,2021-07-01,Xudur,8.0,2.0,,,,,10.0
2470,2470,2470,2021-08-01,Xudur,7.0,1.0,,,,,8.0
2471,2471,2471,2021-09-01,Xudur,7.0,,,,,1.0,8.0
2472,2472,2472,2016-12-01,Zeylac,,,1.0,,,,1.0
2473,2473,2473,2017-04-01,Zeylac,,,1.0,,,,1.0
2474,2474,2474,2017-06-01,Zeylac,,1.0,,,,,1.0
2475,2475,2475,2018-02-01,Zeylac,1.0,,,,,,1.0
2476,2476,2476,2018-09-01,Zeylac,,,1.0,,,,1.0
2477,2477,2477,2018-10-01,Zeylac,1.0,,,,,,1.0
2478,2478,2478,2019-01-01,Zeylac,1.0,,,,,,1.0
