,Unnamed: 0,Unnamed: 0.1,date,district,total population,Under-Five Population,GAM,MAM,SAM,GAM Prevalence,SAM Prevalence,phase3plus_perc,rainfall,ndvi_score,Price of water,Total alarms,n_conflict_total,Average of centy,Average of centx,prevalence_6lag,next_prevalence,month,increase,increase_numeric,district_encoded,Cowpea,Maize,Sorghum,crop,Sorghum_imputed
80,80,80,2018-01-01,Laas Caanood,170114.66999999998,34022.934,9907.4783808,8624.813769,1282.6646117999999,0.2911999999999999,0.0377,0.26,15.746666666666668,0.1516666666666666,47.91666666666666,4.833333333333333,3.1666666666666665,8.438008,47.63642000000001,0.442,0.2293654902134254,1,False,-0.0618345097865745,55,0.0,320.3579693158245,280.00148671925666,200.1198186783604,280.00148671925666
81,81,81,2018-01-01,Cadaado,81479.34,16295.868,6863.8196016,5783.4035532,1080.4160484000001,0.4212,0.0663,0.15,14.24,0.185,,2.333333333333333,1.8333333333333333,6.130694000000001,47.03673,0.5199999999999999,0.4263710655123516,1,True,0.0051710655123515,26,62.494453411453094,437.6049823344245,278.25887604882627,259.4527705982346,278.25887604882627
82,82,82,2018-01-01,Cabudwaaq,73330.78499999999,14666.157,6177.3853284,5205.0191193,972.3662091,0.4212,0.0663,0.14,24.22333333333333,0.215,15.0,5.833333333333332,3.6,5.826085,46.125,0.5200000000000001,0.4299665440197571,1,True,0.008766544019757001,25,117.67326989849246,460.7792879245646,282.24039005393377,286.8976492923303,282.24039005393377
83,83,83,2018-01-01,Luuq,100476.765,20095.353000000006,7889.435587800002,7131.840779700003,757.5948081000001,0.3926,0.0377,0.0,23.28,0.1883333333333333,14.816666666666668,5.833333333333332,1.5,3.792931,42.6976,0.4315999999999998,0.4123022966960434,1,True,0.0197022966960433,59,18.0,630.0,100.0,249.33333333333334,279.648561686297
84,84,84,2018-01-01,Bu'aale,93543.3,18708.66,7345.0199159999975,6639.703433999999,705.3164820000003,0.3925999999999999,0.0377,0.0,38.975,0.4233333333333333,29.29166666666667,2.1666666666666665,,1.197985,42.7408,0.4316,0.4125181113098476,1,True,0.0199181113098477,19,378.0,1.35,200.0,193.11666666666667,288.3094880037663
85,85,85,2018-01-01,Marka,282222.765,56444.55299999999,19812.038103,15262.6071312,4549.4309718,0.35100000000000003,0.0806,0.03,14.213333333333333,0.3116666666666667,42.16666666666666,11.0,13.833333333333336,1.7401529999999998,44.71787,0.3692,0.3971406259324205,1,True,0.0461406259324205,60,151.4,6.3,500.0,219.23333333333335,259.38964705289584
86,86,86,2018-01-01,Qardho,174970.88999999998,34994.178,12010.001889600002,10190.304633600002,1819.697256,0.3432,0.052000000000000005,0.04,7.013333333333333,0.13,,1.6666666666666667,2.6666666666666665,9.502092,49.50764999999999,0.4112666438059597,0.5372761677527557,1,True,0.1940761677527556,64,0.0,137.94406765809774,271.5860774812509,136.5100483797829,271.5860774812509
87,87,87,2018-01-01,Buuhoodle,71317.70999999999,14263.542,2892.6463175999997,2299.2829704,593.3633472,0.2027999999999999,0.0416,0.17,27.461666666666666,0.2216666666666666,,2.1666666666666665,2.4,8.460162,46.66129,0.3406000000000001,0.22612955183288802,1,True,0.023329551832887995,23,0.0,360.7511711834394,283.711976541684,214.8210492417078,283.711976541684
88,88,88,2018-01-01,Zeylac,64412.19,12882.438,2177.132022,1976.1659892,200.96603280000002,0.1689999999999999,0.0156,0.57,12.045,0.095,5.75,4.666666666666667,,10.89293,43.16827,0.3796,0.4330650433619875,1,True,0.2640650433619875,78,0.0,713.4482813224562,271.80439731694076,328.4175595464656,271.80439731694076
89,89,89,2018-01-01,Bulo Burto,181435.5,36287.1,14246.31546,12878.291790000001,1368.02367,0.3926,0.0377,0.25,23.03,0.2733333333333333,23.33333333333333,3.8333333333333335,7.166666666666668,3.900063,45.53233,0.429,0.3908949717937982,1,False,-0.0017050282062018,20,143.07897367708813,378.0,281.012,267.3636578923627,289.55830551972304
90,90,90,2018-01-01,Owdweyne,78004.845,15600.969,3163.876513200001,2514.8762028,649.0003104000001,0.2028,0.0416,0.3,16.495,0.15,,0.5,,9.257388,45.01097000000001,0.3406,0.2303423878316652,1,True,0.0275423878316651,61,0.0,220.05573355846008,282.22118549443354,167.42563968429786,282.22118549443354
91,91,91,2018-01-01,Burtinle,112734.27,22546.854,8558.785778399999,7386.3493703999975,1172.436408,0.3795999999999999,0.052000000000000005,0.08,10.768333333333333,0.1883333333333333,,4.0,1.0,7.802199000000001,48.39912,0.4524000000000001,0.4927859267135329,1,True,0.11318592671353302,22,0.0,201.7315254355252,273.24350541589934,158.32501028380818,273.24350541589934
92,92,92,2018-01-01,Galdogob,85807.70999999999,17161.541999999998,6871.4814167999975,5889.8412143999985,981.6402024,0.4004,0.0572,0.12,14.243333333333332,0.19,,2.333333333333333,1.0,7.039169,47.22166000000001,0.4732,0.4695085383288688,1,True,0.0691085383288688,41,66.24421055727481,223.5151864161508,272.70384466795684,187.48774721379414,272.70384466795684
93,93,93,2018-01-01,Badhaadhe,50723.28,10144.655999999999,3982.7919456,3600.3384144,382.45353120000016,0.3926,0.0377,0.09,35.37666666666667,0.5016666666666667,,1.5,3.0,-0.8536984000000002,41.42942,0.4316000000000001,0.3711192650605567,1,False,-0.0214807349394433,4,1.0,4.0,288.9191071611112,97.97303572037039,288.9191071611112
94,94,94,2018-01-01,Qansax Dheere,123818.085,24763.617000000002,7146.779866200001,6180.998803199999,965.7810630000001,0.2886,0.039,0.09,27.285,0.2666666666666666,20.83333333333333,6.666666666666668,2.25,2.81513,42.840109999999996,0.3588,0.5092847348131929,1,True,0.2206847348131929,63,196.0,156.0,6.0,119.33333333333333,277.77661738528076
95,95,95,2018-01-01,Qandala,75823.06499999999,15164.612999999998,5204.495181599998,4415.935305599999,788.5598759999997,0.3431999999999999,0.052000000000000005,0.21,9.72,0.1583333333333333,,1.8333333333333333,3.333333333333333,11.060160000000002,50.08869000000001,0.4055999999999999,0.4649012053458273,1,True,0.1217012053458274,62,0.0,206.08116569384288,274.01841004480247,160.0331919128818,274.01841004480247
96,96,96,2018-01-01,Buur Hakaba,165968.46,33193.692,9579.699511200002,8285.145523200003,1294.5539880000001,0.2886,0.039,0.1,25.53,0.3633333333333333,,5.0,3.25,2.485374,44.006879999999995,0.3588,0.4846909879180319,1,True,0.1960909879180318,24,125.0,40.0,5.04,56.68,287.8321229980939
97,97,97,2018-01-01,Kurtunwaarey,95730.255,19146.051,6720.263901000001,5177.0921904000015,1543.1717105999999,0.3510000000000001,0.0805999999999999,0.18,24.39,0.365,,6.5,2.0,1.674606,44.06695,0.3691999999999999,0.4461179568825337,1,True,0.0951179568825336,54,112.0,1.5,283.9974561717577,132.49915205725256,283.9974561717577
98,98,98,2018-01-01,Saakow,178339.81499999997,35667.962999999996,14003.242273799995,12658.560068699995,1344.6822051,0.3925999999999999,0.0377,0.0,35.08833333333333,0.295,27.04166666666667,2.833333333333333,1.0,1.628627,42.06274000000001,0.4316,0.3717999999999999,1,False,-0.0207999999999999,67,420.0,1.32,400.0,273.7733333333333,279.20524678693596
99,99,99,2018-01-01,Kismaayo,218785.545,43757.109000000004,17179.040993399998,15529.397984099998,1649.6430093000001,0.3925999999999999,0.0377,0.17,29.801666666666666,0.3433333333333333,76.66666666666667,7.5,11.5,-0.3811448,42.00865,0.4255768922026957,0.4685498464822668,1,True,0.0759498464822668,53,102.0,161.0,278.2058974131829,180.4019658043943,278.2058974131829
100,100,100,2018-01-01,Gaalkacyo,584319.6,116863.92,46792.313568,40107.697344,6684.6162239999985,0.4004,0.0571999999999999,0.29,10.981666666666667,0.18,20.0,9.333333333333334,11.833333333333336,6.935230000000002,47.68801,0.4796931726673279,0.4668580324895174,1,True,0.0664580324895174,40,305.7237493256271,210.36021296175636,202.3299166912737,239.47129299288568,202.3299166912737
101,101,101,2018-01-01,Adan Yabaal,65262.95999999999,13052.591999999999,4581.4597920000015,3529.4208768,1052.0389152,0.3510000000000001,0.0806,0.0,25.34833333333333,0.225,15.0,3.6666666666666665,,3.549436,46.54467,0.3692,0.2789393906990287,1,False,-0.0720606093009714,0,60.0,367.5648809870139,60.0,162.5216269956713,290.0375931582396
102,102,102,2018-01-01,Garbahaarey,91374.975,18274.995,7174.763036999999,6485.795725499997,688.9673115,0.3925999999999999,0.0377,0.0,25.72833333333333,0.2533333333333333,,1.6666666666666667,3.6,3.2059990000000003,42.35913,0.4316,0.345678336354725,1,False,-0.0469216636452748,42,10.0,615.0,40.0,221.66666666666666,288.91658283474567
103,103,103,2018-01-01,Eyl,105162.21,21032.442000000006,7983.9149832,6890.2279991999985,1093.6869840000004,0.3795999999999999,0.052000000000000005,0.17,5.705000000000001,0.1516666666666666,,1.8333333333333333,,8.094348,49.56446,0.4523999999999998,0.45657352375573407,1,True,0.0769735237557341,39,53.1216363399505,198.22303283037243,279.4378313740986,176.92750018147385,279.4378313740986
104,104,104,2018-01-01,Garoowe,188544.915,37708.983,14314.329946799999,12353.4628308,1960.8671160000001,0.3795999999999999,0.052000000000000005,0.08,10.928333333333333,0.14,5.729166666666668,7.0,2.6666666666666665,8.470396000000001,48.786390000000004,0.458347673913086,0.5170266990935967,1,True,0.1374266990935967,43,63.44292324927039,353.145464212836,271.65709821496023,229.41516189235554,271.65709821496023
105,105,105,2018-01-01,Doolow,42455.7,8491.14,3333.621564,3013.5055859999998,320.115978,0.3926,0.0377,0.0,18.033333333333328,0.2016666666666666,,1.5,2.0,4.0025330000000015,42.1408,0.4356257436740676,0.5392512067568789,1,True,0.1466512067568788,38,6.0,660.0,30.0,232.0,269.4119350036906
106,106,106,2018-01-01,Gebiley,146038.5,29207.7,5771.4415199999985,4898.131289999998,873.31023,0.1975999999999999,0.0299,0.13,23.33833333333333,0.2083333333333333,11.0,3.8333333333333335,1.0,9.859568,43.68093,0.33799999999999997,0.2443191130723181,1,True,0.0467191130723182,44,129.71813955034702,523.3482123050466,281.18176907915506,311.4160403115162,281.18176907915506
107,107,107,2018-01-01,Diinsoor,100108.305,20021.661,5778.2513646000025,4997.406585600002,780.844779,0.2886000000000001,0.039,0.09,29.26,0.345,38.333333333333336,7.833333333333332,2.5,2.102024,42.90189,0.3588,0.4769534198876959,1,True,0.1883534198876958,37,199.0,80.0,5.32,94.77333333333333,282.56721673924704
108,108,108,2018-01-01,Hargeysa,1027923.705,205584.741,40623.544821599986,34476.561065699985,6146.9837559000025,0.1975999999999999,0.0299,0.14,16.698333333333334,0.0,11.166666666666664,7.666666666666668,4.8,9.521626,44.28073,0.3425891325819686,0.2386485041615721,1,True,0.0410485041615722,45,0.0,315.14967303717106,215.29551868030475,176.81506390582527,215.29551868030475
109,109,109,2018-01-01,Dhuusamarreeb,162957.645,32591.529,13727.5520148,11566.733642100002,2160.8183726999996,0.4212,0.0662999999999999,0.18,22.266666666666666,0.2083333333333333,10.666666666666666,5.666666666666668,3.0,5.441128,46.68404999999999,0.5273255872387238,0.3909032104916541,1,False,-0.0302967895083459,36,203.21867230336497,590.6101600864034,287.15667456402184,360.3285023179301,287.15667456402184
110,110,110,2018-01-01,Afgooye,309683.38499999995,61936.677,21739.773627000002,16747.677460799998,4992.0961662,0.35100000000000003,0.0805999999999999,0.0,21.79166666666667,0.2733333333333334,18.75,9.833333333333334,27.66666666666667,2.236402,45.07666,0.3692,0.38485906006886206,1,True,0.033859060068862,1,1520.0,2.4,4.8,509.06666666666666,237.19693297956846
111,111,111,2018-01-01,Hobyo,142717.185,28543.437,11428.792174799999,9796.107578399999,1632.6845964000001,0.4003999999999999,0.0572,0.25,11.230000000000002,0.1366666666666667,,4.833333333333333,1.0,5.971543,48.20153,0.4732,0.3354148794445133,1,False,-0.0649851205554866,46,300.0,389.26001514042275,72.0,253.75333838014092,278.76277826398996
112,112,112,2018-01-01,Ceerigaabo,239221.62,47844.324,16109.183890800005,14367.650497200002,1741.5333936000006,0.3367000000000001,0.0364,0.24,18.895,0.1333333333333333,44.16666666666666,3.8333333333333335,2.5,10.29076,47.8071,0.4446,0.3096083862495412,1,False,-0.0270916137504589,35,0.0,416.9517184230618,277.94390385786966,231.6318740936438,277.94390385786966
113,113,113,2018-01-01,Iskushuban,82588.86,16517.772,5668.899350400001,4809.9752063999995,858.9241440000003,0.3432,0.052000000000000005,0.16,4.785,0.125,30.0,2.6666666666666665,3.333333333333333,10.5516,50.50521,0.4056,0.4846457772814762,1,True,0.1414457772814761,47,0.0,155.0259044274529,271.9420379753041,142.32264746758565,271.9420379753041
114,114,114,2018-01-01,Ceel Waaq,32041.53,6408.306000000001,2515.9009355999997,2274.3077994000005,241.59313620000003,0.3925999999999998,0.0377,0.0,34.19166666666667,0.2783333333333333,12.4,5.833333333333332,2.5,2.6789779999999994,41.44526,0.4315999999999999,0.2770029164634731,1,False,-0.1155970835365267,34,178.95480786744318,520.6596404977868,280.4482254376136,326.6875579342812,280.4482254376136
115,115,115,2018-01-01,Laasqoray,186893.055,37378.611000000004,12585.3783237,11224.7968833,1360.5814403999998,0.3367,0.0363999999999999,0.33,9.473333333333333,0.1433333333333333,,1.5,1.0,10.53805,48.69515999999999,0.4446000000000001,0.2261999999999999,1,False,-0.1105000000000001,56,0.0,256.64959060822895,275.294961626611,177.31485074494663,275.294961626611
116,116,116,2018-01-01,Jalalaqsi,76346.775,15269.355,5994.7487729999975,5419.0940894999985,575.6546835,0.3925999999999999,0.0377,0.16,22.641666666666666,0.2783333333333333,,4.0,4.4,3.40329,45.61273,0.4290000000000001,0.3858321287337016,1,False,-0.0067678712662982,48,195.97654903365662,240.0,785.0,406.9921830112189,287.59099366632114
117,117,117,2018-01-01,Ceel Dheer,130366.52999999998,26073.306,10982.0764872,9253.4162994,1728.6601877999994,0.4211999999999999,0.0662999999999999,0.19,21.86666666666667,0.2066666666666666,17.166666666666668,2.333333333333333,,4.051839,47.04731999999999,0.52,0.3142399717243435,1,False,-0.1069600282756564,33,1.56,363.78013036071115,240.0,201.78004345357036,290.56753712180375
118,118,118,2018-01-01,Jamaame,169536.10499999998,33907.221,13311.9749646,12033.6727329,1278.3022317,0.3926,0.0377,0.25,23.81,0.3333333333333333,10.0,4.166666666666667,1.0,0.124303,42.80163000000001,0.4316000000000001,0.4077438698894172,1,True,0.0151438698894171,49,313.0,586.0,284.5792215340767,394.5264071780255,284.5792215340767
119,119,119,2018-01-01,Ceel Buur,141229.88999999998,28245.978,11897.2059336,10024.497592200001,1872.7083414,0.4212,0.0663,0.14,20.663333333333327,0.2233333333333333,,1.8333333333333333,1.3333333333333333,4.760488,46.841570000000004,0.52,0.3602624374798162,1,False,-0.0609375625201838,32,960.0,503.52480070211595,168.0,543.8416002340387,281.47039736881396
120,120,120,2018-01-01,Jariiban,83205.71999999999,16641.143999999997,6663.114057599999,5711.2406207999975,951.8734367999997,0.4004,0.0571999999999999,0.2,5.64,0.1416666666666667,,2.833333333333333,,7.163778999999999,48.9986,0.4731999999999999,0.4050420526164857,1,True,0.0046420526164857,50,51.59467317544153,372.36148001804673,281.2190044168721,235.05838587012013,281.2190044168721
121,121,121,2018-01-01,Ceel Barde,46070.955,9214.190999999999,4479.939664199998,3186.2672477999995,1293.6724163999995,0.4861999999999998,0.1403999999999999,0.0,18.793333333333333,0.2533333333333333,43.375,5.5,1.0,4.673877,43.998329999999996,0.4861999999999998,0.34701491572768,1,False,-0.1391850842723198,31,47.778634234382764,502.711022986446,280.56824196157277,277.01929972746717,280.56824196157277
122,122,122,2018-01-01,Afmadow,67386.78,13477.356000000002,5291.2099656,4783.1136443999985,508.09632120000003,0.3925999999999999,0.0377,0.01,37.89833333333333,0.3216666666666666,48.33333333333334,5.0,5.6,0.5909003,41.78618,0.4206678541919456,0.3680877161916911,1,False,-0.0245122838083087,2,24.0,35.0,288.8663845282107,115.95546150940356,288.8663845282107
123,123,123,2018-01-01,Jilib,103739.085,20747.817,8145.592954199998,7363.4002532999975,782.1927009,0.3925999999999999,0.0377,0.09,32.44333333333333,0.3916666666666666,28.66666666666667,4.0,1.75,0.6450100000000001,43.05589000000001,0.4316000000000001,0.4060356888423295,1,True,0.0134356888423295,51,488.0,62.21,282.3362160602109,277.51540535340365,282.3362160602109
124,124,124,2018-01-01,Ceel Afweyn,137053.66499999998,27410.732999999997,9229.1938011,8231.443119900001,997.7506812,0.3367,0.0364,0.27,17.48,0.1383333333333333,,4.0,1.0,10.147969999999999,46.68845000000001,0.4446,0.2906972787612182,1,False,-0.0460027212387817,30,7.2354290580822465,444.938085660115,276.60650199145465,242.92667223655062,276.60650199145465
125,125,125,2018-01-01,Jowhar,279295.785,55859.157,19606.564107,15104.316052799999,4502.2480541999985,0.35100000000000003,0.0805999999999999,0.0,23.016666666666666,0.26,16.0,5.333333333333333,15.166666666666664,2.993369,45.56808,0.3692000000000001,0.3830459721840857,1,True,0.0320459721840857,52,450.0,4.2,1.925,152.04166666666666,255.66951620200388
126,126,126,2018-01-01,Caynabo,69235.29,13847.058,4032.2632896,3510.229203000001,522.0340866,0.2911999999999999,0.0377,0.31,13.275,0.1483333333333333,,1.1666666666666667,1.6666666666666667,9.282376,46.49009,0.442,0.2428031590674251,1,False,-0.0483968409325747,29,0.0,402.8485363312939,273.5268290500844,225.4584551271261,273.5268290500844
127,127,127,2018-01-01,Caluula,67184.955,13436.991000000002,4611.575311200001,3912.851779200001,698.7235320000003,0.3432,0.052000000000000005,0.21,4.72,0.1733333333333333,20.0,4.0,1.0,11.66822,50.79402000000001,0.4056,0.4507637375759017,1,True,0.1075637375759017,28,46.664371270113605,399.44428961669337,272.09569186645865,239.40145091775523,272.09569186645865
128,128,128,2018-01-01,Rab Dhuure,35703.36,7140.672000000001,3471.7947264,2469.2443776,1002.5503487999999,0.4861999999999999,0.1403999999999999,,20.341666666666665,0.1633333333333333,,1.0,3.5,4.243281,43.21162,0.4861999999999999,0.4879275725437716,1,True,0.0017275725437717,66,16.0,10.0,150.0,58.666666666666664,269.88481386606014
129,129,129,2018-01-01,Lughaye,70268.22,14053.643999999998,2375.0658359999998,2155.8289895999997,219.23684640000002,0.16899999999999998,0.0156,0.36,6.658333333333334,0.0833333333333333,,3.5,,10.64738,43.57811999999999,0.3796,0.4196119285022721,1,True,0.2506119285022721,58,0.0,426.76096180945893,274.67601317203264,233.81232499383054,274.67601317203264
130,130,130,2018-01-01,Belet Xaawo,89717.93999999997,17943.588,7044.652648800001,6368.1793812,676.4732676000001,0.3926,0.0377,0.0,22.20666666666667,0.2699999999999999,22.0,6.833333333333332,2.75,3.4355860000000003,41.7337,0.4316000000000001,0.3942363701220913,1,True,0.0016363701220912,15,0.0,47.0,30.0,25.666666666666668,285.85875371924817
131,131,131,2018-01-01,Wanla Weyn,227667.915,45533.583,15982.287633000002,12312.280843200002,3670.0067898,0.35100000000000003,0.0806,0.0,21.883333333333336,0.2616666666666666,10.0,7.5,3.0,2.791644,44.90646999999999,0.3692,0.3788174337777663,1,True,0.0278174337777663,74,600.0,229.03453014459708,6.5,278.511510048199,273.3067102291337
132,132,132,2018-01-01,Tayeeglow,99175.77,19835.154,9643.851874799999,6858.996253200001,2784.8556215999997,0.4861999999999999,0.1404,0.08,20.426666666666666,0.3116666666666667,,4.0,1.0,3.8359370000000004,44.529070000000004,0.4861999999999999,0.3502607787971933,1,False,-0.1359392212028066,72,60.0,45.0,560.0,221.66666666666666,278.78020038262434
