,date,Unnamed: 0,district,level1_name,population_analysed,area_phase,phase1_n,phase1_perc,phase2_n,phase2_perc,phase3_n,phase3_perc,phase4_n,phase4_perc,phase5_n,phase5_perc,phase3plus_n,phase3plus_perc,proj_population_analyzed,proj_area_phase,proj_analysis_period,proj_phase1_n,proj_phase1_perc,proj_phase2_n,proj_phase2_perc,proj_phase3_n,proj_phase3_perc,proj_phase4_n,proj_phase4_perc,proj_phase5_n,proj_phase5_perc,proj_phase3plus_n,proj_phase3plus_perc
2649,2020-04-01,198,Ceerigaabo,Sanaag,195781,2,146836,0.75,33283,0.17,11747.0,0.06,3916.0,0.02,0.0,0.0,15906,0.08,195781,2,Apr 2020 - Jun 2020,142920,0.73,33283,0.17,13705.0,0.07,3916.0,0.02,0.0,0.0,18561,0.09
2650,2020-05-01,198,Ceerigaabo,Sanaag,195781,2,146836,0.75,33283,0.17,11747.0,0.06,3916.0,0.02,0.0,0.0,15906,0.08,195781,2,Apr 2020 - Jun 2020,142920,0.73,33283,0.17,13705.0,0.07,3916.0,0.02,0.0,0.0,18561,0.09
2651,2020-06-01,198,Ceerigaabo,Sanaag,195781,2,146836,0.75,33283,0.17,11747.0,0.06,3916.0,0.02,0.0,0.0,15906,0.08,195781,2,Apr 2020 - Jun 2020,142920,0.73,33283,0.17,13705.0,0.07,3916.0,0.02,0.0,0.0,18561,0.09
2652,2020-07-01,198,Ceerigaabo,Sanaag,195781,2,146836,0.75,33283,0.17,11747.0,0.06,3916.0,0.02,0.0,0.0,15906,0.08,195781,2,Apr 2020 - Jun 2020,142920,0.73,33283,0.17,13705.0,0.07,3916.0,0.02,0.0,0.0,18561,0.09
2653,2020-08-01,198,Ceerigaabo,Sanaag,195781,2,146836,0.75,33283,0.17,11747.0,0.06,3916.0,0.02,0.0,0.0,15906,0.08,195781,2,Apr 2020 - Jun 2020,142920,0.73,33283,0.17,13705.0,0.07,3916.0,0.02,0.0,0.0,18561,0.09
2654,2020-09-01,124,Ceerigaabo,Sanaag,195781,2,121238,0.62,42521,0.22,20822.0,0.11,11200.0,0.06,0.0,0.0,32022,0.17,195781,3,Oct 2020 - Dec 2020,99414,0.51,50756,0.26,29545.0,0.15,16066.0,0.08,0.0,0.0,45611,0.23
2655,2020-10-01,124,Ceerigaabo,Sanaag,195781,2,121238,0.62,42521,0.22,20822.0,0.11,11200.0,0.06,0.0,0.0,32022,0.17,195781,3,Oct 2020 - Dec 2020,99414,0.51,50756,0.26,29545.0,0.15,16066.0,0.08,0.0,0.0,45611,0.23
2656,2020-11-01,124,Ceerigaabo,Sanaag,195781,2,121238,0.62,42521,0.22,20822.0,0.11,11200.0,0.06,0.0,0.0,32022,0.17,195781,3,Oct 2020 - Dec 2020,99414,0.51,50756,0.26,29545.0,0.15,16066.0,0.08,0.0,0.0,45611,0.23
2657,2020-12-01,124,Ceerigaabo,Sanaag,195781,2,121238,0.62,42521,0.22,20822.0,0.11,11200.0,0.06,0.0,0.0,32022,0.17,195781,3,Oct 2020 - Dec 2020,99414,0.51,50756,0.26,29545.0,0.15,16066.0,0.08,0.0,0.0,45611,0.23
2658,2021-01-01,50,Ceerigaabo,Sanaag,195781,3,109681,0.56,39200,0.26,40400.0,0.21,6500.0,0.03,0.0,0.0,46900,0.24,195781,3,Apr 2021 - Jun 2021,74081,0.38,48900,0.25,57000.0,0.29,15800.0,0.08,0.0,0.0,72800,0.37
2659,2021-02-01,50,Ceerigaabo,Sanaag,195781,3,109681,0.56,39200,0.26,40400.0,0.21,6500.0,0.03,0.0,0.0,46900,0.24,195781,3,Apr 2021 - Jun 2021,74081,0.38,48900,0.25,57000.0,0.29,15800.0,0.08,0.0,0.0,72800,0.37
2660,2021-03-01,50,Ceerigaabo,Sanaag,195781,3,109681,0.56,39200,0.26,40400.0,0.21,6500.0,0.03,0.0,0.0,46900,0.24,195781,3,Apr 2021 - Jun 2021,74081,0.38,48900,0.25,57000.0,0.29,15800.0,0.08,0.0,0.0,72800,0.37
