,date,district,prevalence,next_prevalence,prevalence_6lag,ndvi,ipc,population,month,district_encoded,increase
2822,2020-07-01,Ceerigaabo,0.2514301767289815,0.2514301767289815,0.3959349225046938,0.15,0.08,195781.0,7,35,True
2823,2020-07-01,Bu'aale,0.4118061786950391,0.4118061786950391,0.3994682200116711,0.57,0.13,78010.0,7,19,True
2824,2020-07-01,Eyl,0.345604315497886,0.345604315497886,0.3279739567099389,0.15,0.14,68592.0,7,39,True
2825,2020-07-01,Cadale,0.2905168905168905,0.2905168905168905,0.3083621800244197,0.25,0.0,61427.0,7,27,True
2826,2020-07-01,Baraawe,0.4505242752665433,0.4505242752665433,0.4454830625784129,0.56,0.04,56744.0,7,11,True
2827,2020-07-01,Sablaale,0.4933201385452746,0.4933201385452746,0.4587764880148566,0.6,0.04,20212.0,7,69,True
2828,2020-07-01,Baki,0.2082093691694821,0.2082093691694821,0.2441924314943121,0.13,0.06,99157.0,7,7,True
2829,2020-07-01,Iskushuban,0.3742070183891431,0.3742070183891431,0.3383899894950222,0.14,0.12,62264.0,7,47,True
2830,2020-07-01,Jowhar,0.4604083984124952,0.4604083984124952,0.4462076309782391,0.32,0.04,156220.0,7,52,True
2831,2020-07-01,Borama,0.1412881669919613,0.1412881669919613,0.2138712946350238,0.18,0.06,453434.0,7,17,True
2832,2020-07-01,Garbahaarey,0.3596606279203213,0.3596606279203213,0.4048338368195087,0.29,0.22,121988.0,7,42,True
2833,2020-07-01,Jilib,0.3881953090823434,0.3881953090823434,0.3909294797509632,0.64,0.1,148587.0,7,51,True
2834,2020-07-01,Wanla Weyn,0.4289798374962383,0.4289798374962383,0.4147038987749591,0.27,0.01,66459.0,7,74,True
2835,2020-07-01,Buuhoodle,0.1350544166033915,0.1350544166033915,0.2280735519390103,0.17,0.14,98774.0,7,23,True
2836,2020-07-01,Laas Caanood,0.1814135894950207,0.1814135894950207,0.3761680108430838,0.14,0.08,226941.0,7,55,True
2837,2020-07-01,Afmadow,0.2780875765609288,0.2780875765609288,0.3484296307635035,0.45,0.06,164086.0,7,2,True
2838,2020-07-01,Xarardheere,0.3925848407833757,0.3925848407833757,0.3962781291497199,0.18,0.01,33447.0,7,75,True
2839,2020-08-01,Ceel Buur,0.3266989556530952,0.3266989556530952,0.4128893068350834,0.22,0.17,66069.0,8,32,True
2840,2020-08-01,Kurtunwaarey,0.4855604762788724,0.4855604762788724,0.4452618351340643,0.64,0.02,188547.0,8,54,True
2841,2020-08-01,Iskushuban,0.3742070183891431,0.3742070183891431,0.3383899894950222,0.14,0.12,62264.0,8,47,True
2842,2020-08-01,Waajid,0.4367229608336327,0.4367229608336327,0.5312342103332384,0.26,0.05,69574.0,8,73,True
2843,2020-08-01,Jilib,0.3881953090823434,0.3881953090823434,0.3909294797509632,0.68,0.1,148587.0,8,51,True
2844,2020-08-01,Qansax Dheere,0.4244430093639005,0.4244430093639005,0.6480009367515506,0.35,0.05,61939.0,8,63,True
2845,2020-08-01,Belet Weyne,0.4625835669613974,0.4625835669613974,0.4954915340016362,0.22,0.08,231850.0,8,13,True
2846,2020-08-01,Marka,0.4905037846230626,0.4905037846230626,0.4637137550163429,0.59,0.06,180336.0,8,60,True
2847,2020-08-01,Adan Yabaal,0.2890189520624303,0.2890189520624303,0.3126112111904077,0.23,0.0,35878.0,8,0,True
2848,2020-08-01,Cadaado,0.3380690991281885,0.3380690991281885,0.4486568197838627,0.18,0.12,77426.0,8,26,True
2849,2020-08-01,Jalalaqsi,0.4544457188450606,0.4544457188450606,0.4735042553650304,0.49,0.01,100263.0,8,48,True
2851,2020-08-01,Tayeeglow,0.4117135401565671,0.4117135401565671,0.5185117637649114,0.31,0.02,51735.0,8,72,True
2852,2020-08-01,Caluula,0.4729064039408867,0.4729064039408867,0.4918983277534718,0.17,0.12,51766.0,8,28,True
2853,2020-08-01,Ceel Waaq,0.2331280633404549,0.2331280633404549,0.2898932988948713,0.31,0.05,39783.0,8,34,True
2854,2020-08-01,Laas Caanood,0.1814135894950207,0.1814135894950207,0.3761680108430838,0.14,0.08,226941.0,8,55,True
2855,2020-08-01,Baki,0.2082093691694821,0.2082093691694821,0.2441924314943121,0.18,0.06,99157.0,8,7,True
2856,2020-08-01,Gaalkacyo,0.4371415325518246,0.4371415325518246,0.4778162642037701,0.18,0.15,377473.0,8,40,True
2857,2020-08-01,Caynabo,0.1939232409381663,0.1939232409381663,0.3650665187072713,0.16,0.07,46901.0,8,29,True
2858,2020-08-01,Badhaadhe,0.2639538679142639,0.2639538679142639,0.3489569935965541,0.59,0.04,45955.0,8,4,True
2859,2020-08-01,Taleex,0.2199045926480217,0.2199045926480217,0.3772534798111706,0.14,0.07,53457.0,8,71,True
2860,2020-08-01,Bandarbeyla,0.3404326123128119,0.3404326123128119,0.3243528970286548,0.14,0.1,15023.0,8,10,True
2861,2020-08-01,Baardheere,0.2304840065259306,0.2304840065259306,0.2484368223141074,0.23,0.08,101133.0,8,3,True
2862,2020-08-01,Qardho,0.3997979640997746,0.3997979640997746,0.3964549089065016,0.14,0.08,64346.0,8,64,True
2863,2020-08-01,Afmadow,0.2780875765609288,0.2780875765609288,0.3484296307635035,0.26,0.06,164086.0,8,2,True
2864,2020-08-01,Ceerigaabo,0.2514301767289815,0.2514301767289815,0.3959349225046938,0.14,0.08,195781.0,8,35,True
2865,2020-08-01,Xudur,0.4469897765997728,0.4469897765997728,0.549549493748511,0.27,0.07,79231.0,8,77,True
2866,2020-08-01,Ceel Dheer,0.2858416181007885,0.2858416181007885,0.3728953651323323,0.18,0.08,72923.0,8,33,True
2867,2020-08-01,Kismaayo,0.3619308628245356,0.3619308628245356,0.3769676308818636,0.61,0.22,377653.0,8,53,True
2868,2020-08-01,Dhuusamarreeb,0.3225435261156694,0.3225435261156694,0.4195523751616953,0.2,0.22,99941.0,8,36,True
2869,2020-08-01,Sheikh,0.1455487847587028,0.1455487847587028,0.2081401693223537,0.22,0.12,71386.0,8,70,True
2870,2020-08-01,Jamaame,0.3833278902677988,0.3833278902677988,0.4403832811966767,0.65,0.11,61242.0,8,49,True
2871,2020-08-01,Owdweyne,0.132173714024146,0.132173714024146,0.2163547982087805,0.19,0.12,87385.0,8,61,True
2872,2020-08-01,Qandala,0.4339712463105779,0.4339712463105779,0.4205569846330418,0.17,0.13,52515.0,8,62,True
2873,2020-08-01,Hobyo,0.306084466714388,0.306084466714388,0.3706782212839118,0.18,0.12,69851.0,8,46,True
2874,2020-08-01,Sablaale,0.4933201385452746,0.4933201385452746,0.4587764880148566,0.58,0.04,20212.0,8,69,True
2875,2020-08-01,Baraawe,0.4505242752665433,0.4505242752665433,0.4454830625784129,0.57,0.04,56744.0,8,11,True
2876,2020-08-01,Buuhoodle,0.1350544166033915,0.1350544166033915,0.2280735519390103,0.18,0.14,98774.0,8,23,True
2877,2020-08-01,Garbahaarey,0.3596606279203213,0.3596606279203213,0.4048338368195087,0.27,0.22,121988.0,8,42,True
2878,2020-08-01,Burco,0.0911891620672353,0.0911891620672353,0.1798890136234226,0.17,0.18,498248.0,8,21,True
2879,2020-08-01,Gebiley,0.1675903119868637,0.1675903119868637,0.2667717736348647,0.25,0.07,97441.0,8,44,True
2880,2020-08-01,Ceel Afweyn,0.2885139291677652,0.2885139291677652,0.4017099370835031,0.15,0.08,113789.0,8,30,True
2881,2020-08-01,Diinsoor,0.4420162648228424,0.4420162648228424,0.631234351243638,0.31,0.08,139564.0,8,37,True
2882,2020-08-01,Jariiban,0.3512605042016806,0.3512605042016806,0.4090915108402051,0.16,0.12,74373.0,8,50,True
2883,2020-08-01,Bu'aale,0.4118061786950391,0.4118061786950391,0.3994682200116711,0.31,0.13,78010.0,8,19,True
2884,2020-08-01,Borama,0.1412881669919613,0.1412881669919613,0.2138712946350238,0.25,0.06,453434.0,8,17,True
2885,2020-08-01,Bossaso,0.4153248254892724,0.4153248254892724,0.4283242181220916,0.16,0.1,467020.0,8,18,True
2886,2020-08-01,Xudun,0.2022031084955485,0.2022031084955485,0.3569833355614147,0.14,0.07,33133.0,8,76,True
2887,2020-08-01,Cadale,0.2905168905168905,0.2905168905168905,0.3083621800244197,0.39,0.0,61427.0,8,27,True
2888,2020-08-01,Bulo Burto,0.4556007922535211,0.4556007922535211,0.4798138405125635,0.3,0.03,90880.0,8,20,True
2889,2020-08-01,Jowhar,0.4604083984124952,0.4604083984124952,0.4462076309782391,0.52,0.04,156220.0,8,52,True
2890,2020-08-01,Wanla Weyn,0.4289798374962383,0.4289798374962383,0.4147038987749591,0.37,0.01,66459.0,8,74,True
2891,2020-08-01,Burtinle,0.415721780335082,0.415721780335082,0.3607539512669208,0.17,0.09,59092.0,8,22,True
2892,2020-08-01,Eyl,0.345604315497886,0.345604315497886,0.3279739567099389,0.16,0.14,68592.0,8,39,True
2893,2020-08-01,Belet Xaawo,0.3524982406755805,0.3524982406755805,0.4081442057063084,0.28,0.12,71052.0,8,15,True
2894,2020-08-01,Hargeysa,0.1277865307901176,0.1277865307901176,0.2029943156263941,0.18,0.11,1044086.0,8,45,True
2895,2020-08-01,Balcad,0.3992414113024258,0.3992414113024258,0.3899254108022901,0.46,0.03,183234.0,8,8,True
2896,2020-08-01,Buur Hakaba,0.4157290382244143,0.4157290382244143,0.6211723936273237,0.39,0.04,129760.0,8,24,True
2897,2020-08-01,Berbera,0.1808939137198255,0.1808939137198255,0.2324431385911439,0.13,0.09,179997.0,8,16,True
2899,2020-08-01,Qoryooley,0.4801347611599085,0.4801347611599085,0.4443390921876267,0.52,0.02,207773.0,8,65,True
2900,2020-08-01,Ceel Barde,0.4899163797343827,0.4899163797343827,0.6338574120659726,0.26,0.04,50827.0,8,31,True
2901,2020-08-01,Zeylac,0.2477857878475798,0.2477857878475798,0.3136157179811676,0.12,0.16,72825.0,8,78,True
2902,2020-08-01,Xarardheere,0.3925848407833757,0.3925848407833757,0.3962781291497199,0.2,0.01,33447.0,8,75,True
2903,2020-08-01,Luuq,0.3060848186846958,0.3060848186846958,0.3829595838278671,0.2,0.04,40676.0,8,59,True
2904,2020-08-01,Lughaye,0.2421965609399425,0.2421965609399425,0.3084001655970627,0.13,0.16,99157.0,8,58,True
2905,2020-08-01,Doolow,0.3757435851904466,0.3757435851904466,0.4261285631981143,0.21,0.21,56311.0,8,38,True
2908,2020-08-01,Galdogob,0.4141636814549462,0.4141636814549462,0.4646904136201208,0.19,0.11,72579.0,8,41,True
2909,2020-08-01,Garoowe,0.3761939925204259,0.3761939925204259,0.2932033874905685,0.14,0.11,209904.0,8,43,True
2910,2020-08-01,Afgooye,0.4582353863030873,0.4582353863030873,0.4492225378213771,0.48,0.06,191431.0,8,1,True
2911,2020-08-01,Cabudwaaq,0.3608793180798564,0.3608793180798564,0.4257411293474653,0.22,0.21,111450.0,8,25,True
2912,2020-09-01,Xudun,0.2022031084955485,0.2022031084955485,0.3569833355614147,0.14,0.14,33133.0,9,76,True
2913,2020-09-01,Luuq,0.3060848186846958,0.3060848186846958,0.3829595838278671,0.18,0.07,40676.0,9,59,True
2914,2020-09-01,Jalalaqsi,0.4544457188450606,0.4544457188450606,0.4735042553650304,0.35,0.05,100263.0,9,48,True
2915,2020-09-01,Hargeysa,0.1277865307901176,0.1277865307901176,0.2029943156263941,0.25,0.1,1044086.0,9,45,True
2916,2020-09-01,Burtinle,0.415721780335082,0.415721780335082,0.3607539512669208,0.17,0.15,59092.0,9,22,True
2917,2020-09-01,Borama,0.1412881669919613,0.1412881669919613,0.2138712946350238,0.34,0.1,453434.0,9,17,True
2918,2020-09-01,Marka,0.4905037846230626,0.4905037846230626,0.4637137550163429,0.5,0.08,180336.0,9,60,True
2919,2020-09-01,Jilib,0.3881953090823434,0.3881953090823434,0.3909294797509632,0.47,0.13,148587.0,9,51,True
2920,2020-09-01,Qansax Dheere,0.4244430093639005,0.4244430093639005,0.6480009367515506,0.25,0.12,61939.0,9,63,True
2921,2020-09-01,Jowhar,0.4604083984124952,0.4604083984124952,0.4462076309782391,0.41,0.1,156220.0,9,52,True
2922,2020-09-01,Garoowe,0.3761939925204259,0.3761939925204259,0.2932033874905685,0.13,0.17,209904.0,9,43,True
2923,2020-09-01,Jariiban,0.3512605042016806,0.3512605042016806,0.4090915108402051,0.17,0.1,74373.0,9,50,True
2924,2020-09-01,Baardheere,0.2304840065259306,0.2304840065259306,0.2484368223141074,0.29,0.09,101133.0,9,3,True
2925,2020-09-01,Adan Yabaal,0.2890189520624303,0.2890189520624303,0.3126112111904077,0.2,0.01,35878.0,9,0,True
2926,2020-09-01,Bandarbeyla,0.3404326123128119,0.3404326123128119,0.3243528970286548,0.15,0.16,15023.0,9,10,True
2927,2020-09-01,Dhuusamarreeb,0.3225435261156694,0.3225435261156694,0.4195523751616953,0.19,0.09,99941.0,9,36,True
2928,2020-09-01,Afgooye,0.4582353863030873,0.4582353863030873,0.4492225378213771,0.34,0.1,191431.0,9,1,True
2929,2020-09-01,Gaalkacyo,0.4371415325518246,0.4371415325518246,0.4778162642037701,0.18,0.12,377473.0,9,40,True
2930,2020-09-01,Hobyo,0.306084466714388,0.306084466714388,0.3706782212839118,0.17,0.11,69851.0,9,46,True
2931,2020-09-01,Ceel Waaq,0.2331280633404549,0.2331280633404549,0.2898932988948713,0.29,0.07,39783.0,9,34,True
2932,2020-09-01,Cabudwaaq,0.3608793180798564,0.3608793180798564,0.4257411293474653,0.21,0.09,111450.0,9,25,True
2933,2020-09-01,Belet Weyne,0.4625835669613974,0.4625835669613974,0.4954915340016362,0.23,0.09,231850.0,9,13,True
2934,2020-09-01,Qandala,0.4339712463105779,0.4339712463105779,0.4205569846330418,0.19,0.18,52515.0,9,62,True
2936,2020-09-01,Lughaye,0.2421965609399425,0.2421965609399425,0.3084001655970627,0.13,0.17,99157.0,9,58,True
2937,2020-09-01,Garbahaarey,0.3596606279203213,0.3596606279203213,0.4048338368195087,0.24,0.13,121988.0,9,42,True
2939,2020-09-01,Taleex,0.2199045926480217,0.2199045926480217,0.3772534798111706,0.14,0.14,53457.0,9,71,True
2940,2020-09-01,Bu'aale,0.4118061786950391,0.4118061786950391,0.3994682200116711,0.37,0.16,78010.0,9,19,True
2941,2020-09-01,Zeylac,0.2477857878475798,0.2477857878475798,0.3136157179811676,0.13,0.17,72825.0,9,78,True
2942,2020-09-01,Ceel Barde,0.4899163797343827,0.4899163797343827,0.6338574120659726,0.24,0.08,50827.0,9,31,True
2943,2020-09-01,Waajid,0.4367229608336327,0.4367229608336327,0.5312342103332384,0.22,0.1,69574.0,9,73,True
2944,2020-09-01,Caluula,0.4729064039408867,0.4729064039408867,0.4918983277534718,0.19,0.18,51766.0,9,28,True
2945,2020-09-01,Burco,0.0911891620672353,0.0911891620672353,0.1798890136234226,0.22,0.06,498248.0,9,21,True
2946,2020-09-01,Baki,0.2082093691694821,0.2082093691694821,0.2441924314943121,0.21,0.11,99157.0,9,7,True
2947,2020-09-01,Caynabo,0.1939232409381663,0.1939232409381663,0.3650665187072713,0.18,0.13,46901.0,9,29,True
2948,2020-09-01,Xarardheere,0.3925848407833757,0.3925848407833757,0.3962781291497199,0.18,0.09,33447.0,9,75,True
2949,2020-09-01,Buuhoodle,0.1350544166033915,0.1350544166033915,0.2280735519390103,0.19,0.06,98774.0,9,23,True
2950,2020-09-01,Badhaadhe,0.2639538679142639,0.2639538679142639,0.3489569935965541,0.49,0.07,45955.0,9,4,True
2951,2020-09-01,Cadaado,0.3380690991281885,0.3380690991281885,0.4486568197838627,0.19,0.08,77426.0,9,26,True
2952,2020-09-01,Qardho,0.3997979640997746,0.3997979640997746,0.3964549089065016,0.14,0.16,64346.0,9,64,True
2953,2020-09-01,Sablaale,0.4933201385452746,0.4933201385452746,0.4587764880148566,0.48,0.07,20212.0,9,69,True
2954,2020-09-01,Ceel Buur,0.3266989556530952,0.3266989556530952,0.4128893068350834,0.2,0.08,66069.0,9,32,True
2955,2020-09-01,Owdweyne,0.132173714024146,0.132173714024146,0.2163547982087805,0.26,0.08,87385.0,9,61,True
2956,2020-09-01,Balcad,0.3992414113024258,0.3992414113024258,0.3899254108022901,0.41,0.08,183234.0,9,8,True
2958,2020-09-01,Jamaame,0.3833278902677988,0.3833278902677988,0.4403832811966767,0.49,0.13,61242.0,9,49,True
2959,2020-09-01,Sheikh,0.1455487847587028,0.1455487847587028,0.2081401693223537,0.25,0.08,71386.0,9,70,True
2960,2020-09-01,Ceel Dheer,0.2858416181007885,0.2858416181007885,0.3728953651323323,0.19,0.07,72923.0,9,33,True
2961,2020-09-01,Doolow,0.3757435851904466,0.3757435851904466,0.4261285631981143,0.19,0.13,56311.0,9,38,True
2962,2020-09-01,Qoryooley,0.4801347611599085,0.4801347611599085,0.4443390921876267,0.43,0.06,207773.0,9,65,True
2963,2020-09-01,Buur Hakaba,0.4157290382244143,0.4157290382244143,0.6211723936273237,0.33,0.12,129760.0,9,24,True
2964,2020-09-01,Belet Xaawo,0.3524982406755805,0.3524982406755805,0.4081442057063084,0.25,0.09,71052.0,9,15,True
2965,2020-09-01,Kismaayo,0.3619308628245356,0.3619308628245356,0.3769676308818636,0.37,0.13,377653.0,9,53,True
2966,2020-09-01,Galdogob,0.4141636814549462,0.4141636814549462,0.4646904136201208,0.19,0.1,72579.0,9,41,True
2967,2020-09-01,Berbera,0.1808939137198255,0.1808939137198255,0.2324431385911439,0.13,0.13,179997.0,9,16,True
2968,2020-09-01,Gebiley,0.1675903119868637,0.1675903119868637,0.2667717736348647,0.32,0.1,97441.0,9,44,True
2969,2020-09-01,Ceel Afweyn,0.2885139291677652,0.2885139291677652,0.4017099370835031,0.16,0.15,113789.0,9,30,True
2970,2020-09-01,Baraawe,0.4505242752665433,0.4505242752665433,0.4454830625784129,0.41,0.08,56744.0,9,11,True
2971,2020-09-01,Diinsoor,0.4420162648228424,0.4420162648228424,0.631234351243638,0.3,0.12,139564.0,9,37,True
2972,2020-09-01,Eyl,0.345604315497886,0.345604315497886,0.3279739567099389,0.15,0.15,68592.0,9,39,True
2973,2020-09-01,Tayeeglow,0.4117135401565671,0.4117135401565671,0.5185117637649114,0.31,0.1,51735.0,9,72,True
2974,2020-09-01,Iskushuban,0.3742070183891431,0.3742070183891431,0.3383899894950222,0.15,0.17,62264.0,9,47,True
2975,2020-09-01,Wanla Weyn,0.4289798374962383,0.4289798374962383,0.4147038987749591,0.31,0.06,66459.0,9,74,True
2976,2020-09-01,Bulo Burto,0.4556007922535211,0.4556007922535211,0.4798138405125635,0.25,0.07,90880.0,9,20,True
2977,2020-09-01,Afmadow,0.2780875765609288,0.2780875765609288,0.3484296307635035,0.33,0.09,164086.0,9,2,True
2978,2020-09-01,Bossaso,0.4153248254892724,0.4153248254892724,0.4283242181220916,0.16,0.15,467020.0,9,18,True
2979,2020-09-01,Kurtunwaarey,0.4855604762788724,0.4855604762788724,0.4452618351340643,0.56,0.05,188547.0,9,54,True
2980,2020-09-01,Cadale,0.2905168905168905,0.2905168905168905,0.3083621800244197,0.31,0.01,61427.0,9,27,True
2982,2020-09-01,Xudur,0.4469897765997728,0.4469897765997728,0.549549493748511,0.25,0.12,79231.0,9,77,True
2983,2020-09-01,Ceerigaabo,0.2514301767289815,0.2514301767289815,0.3959349225046938,0.15,0.17,195781.0,9,35,True
2984,2020-09-01,Laas Caanood,0.1814135894950207,0.1814135894950207,0.3761680108430838,0.14,0.09,226941.0,9,55,True
2985,2020-10-01,Qoryooley,0.4801347611599085,0.4801347611599085,0.4443390921876267,0.35,0.06,207773.0,10,65,True
2986,2020-10-01,Diinsoor,0.4420162648228424,0.4420162648228424,0.631234351243638,0.33,0.12,139564.0,10,37,True
2987,2020-10-01,Dhuusamarreeb,0.3225435261156694,0.3225435261156694,0.4195523751616953,0.26,0.09,99941.0,10,36,True
2988,2020-10-01,Hargeysa,0.1277865307901176,0.1277865307901176,0.2029943156263941,0.23,0.1,1044086.0,10,45,True
2989,2020-10-01,Eyl,0.345604315497886,0.345604315497886,0.3279739567099389,0.22,0.15,68592.0,10,39,True
2990,2020-10-01,Garbahaarey,0.3596606279203213,0.3596606279203213,0.4048338368195087,0.26,0.13,121988.0,10,42,True
2992,2020-10-01,Bulo Burto,0.4556007922535211,0.4556007922535211,0.4798138405125635,0.41,0.07,90880.0,10,20,True
2993,2020-10-01,Gebiley,0.1675903119868637,0.1675903119868637,0.2667717736348647,0.3,0.1,97441.0,10,44,True
2994,2020-10-01,Belet Xaawo,0.3524982406755805,0.3524982406755805,0.4081442057063084,0.31,0.09,71052.0,10,15,True
2995,2020-10-01,Afgooye,0.4582353863030873,0.4582353863030873,0.4492225378213771,0.27,0.1,191431.0,10,1,True
2996,2020-10-01,Bandarbeyla,0.3404326123128119,0.3404326123128119,0.3243528970286548,0.16,0.16,15023.0,10,10,True
2997,2020-10-01,Xarardheere,0.3925848407833757,0.3925848407833757,0.3962781291497199,0.26,0.09,33447.0,10,75,True
2998,2020-10-01,Jowhar,0.4604083984124952,0.4604083984124952,0.4462076309782391,0.36,0.1,156220.0,10,52,True
2999,2020-10-01,Galdogob,0.4141636814549462,0.4141636814549462,0.4646904136201208,0.31,0.1,72579.0,10,41,True
3000,2020-10-01,Gaalkacyo,0.4371415325518246,0.4371415325518246,0.4778162642037701,0.24,0.12,377473.0,10,40,True
3001,2020-10-01,Bu'aale,0.4118061786950391,0.4118061786950391,0.3994682200116711,0.42,0.16,78010.0,10,19,True
3002,2020-10-01,Baraawe,0.4505242752665433,0.4505242752665433,0.4454830625784129,0.3,0.08,56744.0,10,11,True
3003,2020-10-01,Buuhoodle,0.1350544166033915,0.1350544166033915,0.2280735519390103,0.32,0.06,98774.0,10,23,True
3004,2020-10-01,Burco,0.0911891620672353,0.0911891620672353,0.1798890136234226,0.26,0.06,498248.0,10,21,True
3005,2020-10-01,Borama,0.1412881669919613,0.1412881669919613,0.2138712946350238,0.27,0.1,453434.0,10,17,True
3006,2020-10-01,Wanla Weyn,0.4289798374962383,0.4289798374962383,0.4147038987749591,0.29,0.06,66459.0,10,74,True
3007,2020-10-01,Sheikh,0.1455487847587028,0.1455487847587028,0.2081401693223537,0.32,0.08,71386.0,10,70,True
3008,2020-10-01,Burtinle,0.415721780335082,0.415721780335082,0.3607539512669208,0.28,0.15,59092.0,10,22,True
3009,2020-10-01,Cadale,0.2905168905168905,0.2905168905168905,0.3083621800244197,0.27,0.01,61427.0,10,27,True
3010,2020-10-01,Xudun,0.2022031084955485,0.2022031084955485,0.3569833355614147,0.18,0.14,33133.0,10,76,True
3011,2020-10-01,Qandala,0.4339712463105779,0.4339712463105779,0.4205569846330418,0.22,0.18,52515.0,10,62,True
3012,2020-10-01,Ceel Afweyn,0.2885139291677652,0.2885139291677652,0.4017099370835031,0.2,0.15,113789.0,10,30,True
3013,2020-10-01,Hobyo,0.306084466714388,0.306084466714388,0.3706782212839118,0.22,0.11,69851.0,10,46,True
3014,2020-10-01,Jariiban,0.3512605042016806,0.3512605042016806,0.4090915108402051,0.24,0.1,74373.0,10,50,True
3015,2020-10-01,Balcad,0.3992414113024258,0.3992414113024258,0.3899254108022901,0.31,0.08,183234.0,10,8,True
3016,2020-10-01,Owdweyne,0.132173714024146,0.132173714024146,0.2163547982087805,0.25,0.08,87385.0,10,61,True
3017,2020-10-01,Cabudwaaq,0.3608793180798564,0.3608793180798564,0.4257411293474653,0.27,0.09,111450.0,10,25,True
3018,2020-10-01,Zeylac,0.2477857878475798,0.2477857878475798,0.3136157179811676,0.13,0.17,72825.0,10,78,True
3019,2020-10-01,Taleex,0.2199045926480217,0.2199045926480217,0.3772534798111706,0.19,0.14,53457.0,10,71,True
3020,2020-10-01,Iskushuban,0.3742070183891431,0.3742070183891431,0.3383899894950222,0.17,0.17,62264.0,10,47,True
3021,2020-10-01,Waajid,0.4367229608336327,0.4367229608336327,0.5312342103332384,0.33,0.1,69574.0,10,73,True
3022,2020-10-01,Ceel Buur,0.3266989556530952,0.3266989556530952,0.4128893068350834,0.3,0.08,66069.0,10,32,True
3023,2020-10-01,Sablaale,0.4933201385452746,0.4933201385452746,0.4587764880148566,0.42,0.07,20212.0,10,69,True
3024,2020-10-01,Jalalaqsi,0.4544457188450606,0.4544457188450606,0.4735042553650304,0.38,0.05,100263.0,10,48,True
3025,2020-10-01,Qardho,0.3997979640997746,0.3997979640997746,0.3964549089065016,0.16,0.16,64346.0,10,64,True
3026,2020-10-01,Cadaado,0.3380690991281885,0.3380690991281885,0.4486568197838627,0.23,0.08,77426.0,10,26,True
3027,2020-10-01,Afmadow,0.2780875765609288,0.2780875765609288,0.3484296307635035,0.33,0.09,164086.0,10,2,True
3028,2020-10-01,Belet Weyne,0.4625835669613974,0.4625835669613974,0.4954915340016362,0.3,0.09,231850.0,10,13,True
3029,2020-10-01,Bossaso,0.4153248254892724,0.4153248254892724,0.4283242181220916,0.18,0.15,467020.0,10,18,True
3030,2020-10-01,Badhaadhe,0.2639538679142639,0.2639538679142639,0.3489569935965541,0.47,0.07,45955.0,10,4,True
3031,2020-10-01,Baki,0.2082093691694821,0.2082093691694821,0.2441924314943121,0.19,0.11,99157.0,10,7,True
3032,2020-10-01,Caynabo,0.1939232409381663,0.1939232409381663,0.3650665187072713,0.22,0.13,46901.0,10,29,True
3033,2020-10-01,Ceel Waaq,0.2331280633404549,0.2331280633404549,0.2898932988948713,0.33,0.07,39783.0,10,34,True
3034,2020-10-01,Kurtunwaarey,0.4855604762788724,0.4855604762788724,0.4452618351340643,0.45,0.05,188547.0,10,54,True
3035,2020-10-01,Ceerigaabo,0.2514301767289815,0.2514301767289815,0.3959349225046938,0.19,0.17,195781.0,10,35,True
3036,2020-10-01,Laas Caanood,0.1814135894950207,0.1814135894950207,0.3761680108430838,0.23,0.09,226941.0,10,55,True
3038,2020-10-01,Lughaye,0.2421965609399425,0.2421965609399425,0.3084001655970627,0.12,0.17,99157.0,10,58,True
3040,2020-10-01,Ceel Dheer,0.2858416181007885,0.2858416181007885,0.3728953651323323,0.27,0.07,72923.0,10,33,True
3041,2020-10-01,Qansax Dheere,0.4244430093639005,0.4244430093639005,0.6480009367515506,0.32,0.12,61939.0,10,63,True
3042,2020-10-01,Caluula,0.4729064039408867,0.4729064039408867,0.4918983277534718,0.2,0.18,51766.0,10,28,True
3043,2020-10-01,Tayeeglow,0.4117135401565671,0.4117135401565671,0.5185117637649114,0.53,0.1,51735.0,10,72,True
3044,2020-10-01,Kismaayo,0.3619308628245356,0.3619308628245356,0.3769676308818636,0.38,0.13,377653.0,10,53,True
3045,2020-10-01,Jilib,0.3881953090823434,0.3881953090823434,0.3909294797509632,0.41,0.13,148587.0,10,51,True
3046,2020-10-01,Ceel Barde,0.4899163797343827,0.4899163797343827,0.6338574120659726,0.36,0.08,50827.0,10,31,True
3047,2020-10-01,Baardheere,0.2304840065259306,0.2304840065259306,0.2484368223141074,0.27,0.09,101133.0,10,3,True
3048,2020-10-01,Doolow,0.3757435851904466,0.3757435851904466,0.4261285631981143,0.2,0.13,56311.0,10,38,True
3049,2020-10-01,Berbera,0.1808939137198255,0.1808939137198255,0.2324431385911439,0.14,0.13,179997.0,10,16,True
3050,2020-10-01,Garoowe,0.3761939925204259,0.3761939925204259,0.2932033874905685,0.18,0.17,209904.0,10,43,True
3051,2020-10-01,Buur Hakaba,0.4157290382244143,0.4157290382244143,0.6211723936273237,0.41,0.12,129760.0,10,24,True
3052,2020-10-01,Marka,0.4905037846230626,0.4905037846230626,0.4637137550163429,0.36,0.08,180336.0,10,60,True
3053,2020-10-01,Luuq,0.3060848186846958,0.3060848186846958,0.3829595838278671,0.21,0.07,40676.0,10,59,True
3054,2020-10-01,Jamaame,0.3833278902677988,0.3833278902677988,0.4403832811966767,0.4,0.13,61242.0,10,49,True
